id,DP1S1,DP1S2,DP2S1,DP2S2,INT1S1,INT1S2,INT2S1,INT2S2,R1-PS,R2-PS,SP1S1,SP1S2,SP2S1,SP2S2
ENSE00000417663_BRK chr19:55666074-55666243 strand= - len=35.90.45,45.0,101.0,28.0,11.0,8.0,0.0,8.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0
ENSE00000430832_000 chr17:3486599-3486768 strand= - len=33.93.44,10.0,2.0,8.0,17.0,189.0,63.0,160.0,62.0,59.0,57.0,13.0,0.0,5.0,0.0
ENSE00000430832_001 chr17:3486599-3486768 strand= - len=33.93.44,14.0,11.0,6.0,0.0,66.0,9.0,35.0,24.0,15.0,10.0,1.0,0.0,0.0,0.0
ENSE00000430832_003 chr17:3486599-3486768 strand= - len=33.93.44,0.0,1.0,0.0,0.0,65.0,37.0,37.0,35.0,2.0,2.0,0.0,0.0,0.0,0.0
ENSE00000430832_004 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
ENSE00000430832_005 chr17:3486599-3486768 strand= - len=33.93.44,65.0,67.0,15.0,19.0,0.0,0.0,1.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0
ENSE00000430832_006 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000430832_008 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00000430832_009 chr17:3486599-3486768 strand= - len=33.93.44,1.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0
ENSE00000430832_010 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000430832_011 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,0.0,0.0,2.0,9.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00000430832_012 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000430832_013 chr17:3486599-3486768 strand= - len=33.93.44,2.0,0.0,0.0,0.0,20.0,17.0,27.0,24.0,2.0,4.0,0.0,0.0,0.0,0.0
ENSE00000430832_014 chr17:3486599-3486768 strand= - len=33.93.44,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00000430832_015 chr17:3486599-3486768 strand= - len=33.93.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000430832_016 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,0.0,0.0,4.0,11.0,28.0,55.0,0.0,6.0,2.0,0.0,0.0,0.0
ENSE00000430832_018 chr17:3486599-3486768 strand= - len=33.93.44,10.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
ENSE00000430832_019 chr17:3486599-3486768 strand= - len=33.93.44,2.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000430832_020 chr17:3486599-3486768 strand= - len=33.93.44,3.0,6.0,31.0,79.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSE00000430832_022 chr17:3486599-3486768 strand= - len=33.93.44,2.0,6.0,0.0,0.0,8.0,2.0,9.0,0.0,5.0,6.0,2.0,0.0,6.0,0.0
ENSE00000430832_023 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
ENSE00000430832_024 chr17:3486599-3486768 strand= - len=33.93.44,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSE00000430832_025 chr17:3486599-3486768 strand= - len=33.93.44,6.0,0.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSE00000430832_026 chr17:3486599-3486768 strand= - len=33.93.44,13.0,29.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00000430832_029 chr17:3486599-3486768 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_000 chr1:11876615-11876784 strand= + len=57.66.47,6.0,16.0,3.0,7.0,17.0,6.0,15.0,10.0,50.0,34.0,72.0,1.0,48.0,0.0
ENSE00000432415_002 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSE00000432415_003 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00000432415_005 chr1:11876615-11876784 strand= + len=57.66.47,1.0,0.0,0.0,0.0,22.0,16.0,7.0,4.0,3.0,8.0,2.0,0.0,3.0,0.0
ENSE00000432415_006 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ENSE00000432415_007 chr1:11876615-11876784 strand= + len=57.66.47,7.0,14.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_008 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
ENSE00000432415_009 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_010 chr1:11876615-11876784 strand= + len=57.66.47,1.0,0.0,0.0,0.0,5.0,2.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0
ENSE00000432415_011 chr1:11876615-11876784 strand= + len=57.66.47,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,12.0,4.0,19.0,2.0,4.0,0.0
ENSE00000432415_012 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_014 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,10.0,15.0,8.0,20.0,5.0,1.0,2.0,0.0,0.0,0.0
ENSE00000432415_015 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,2.0,1.0,2.0,0.0,0.0,0.0
ENSE00000432415_016 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,4.0,1.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_017 chr1:11876615-11876784 strand= + len=57.66.47,4.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,7.0,7.0,0.0,27.0,0.0
ENSE00000432415_018 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_019 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,6.0,8.0,5.0,0.0,19.0,2.0
ENSE00000432415_020 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0
ENSE00000432415_021 chr1:11876615-11876784 strand= + len=57.66.47,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_022 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_023 chr1:11876615-11876784 strand= + len=57.66.47,5.0,0.0,0.0,0.0,224.0,113.0,116.0,238.0,23.0,13.0,0.0,0.0,0.0,0.0
ENSE00000432415_024 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,15.0,15.0,6.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0
ENSE00000432415_025 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000432415_026 chr1:11876615-11876784 strand= + len=57.66.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSE00000432415_BRK chr1:11876615-11876784 strand= + len=57.66.47,10.0,29.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
ENSE00000434370_000 chr7:97949326-97949495 strand= - len=44.72.54,0.0,0.0,0.0,0.0,9.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00000436145_000 chr2:128522716-128522885 strand= - len=32.96.42,37.0,23.0,18.0,8.0,125.0,21.0,82.0,16.0,303.0,235.0,501.0,138.0,381.0,118.0
ENSE00000436145_BRK chr2:128522716-128522885 strand= - len=32.96.42,0.0,0.0,4.0,0.0,4.0,1.0,5.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
ENSE00000454471_000 chr7:87848136-87848305 strand= - len=38.84.48,24.0,10.0,19.0,34.0,3055.0,2761.0,2153.0,3507.0,438.0,247.0,44.0,2.0,22.0,3.0
ENSE00000454471_BRK chr7:87848136-87848305 strand= - len=38.84.48,335.0,618.0,285.0,326.0,36.0,6.0,30.0,7.0,67.0,42.0,0.0,0.0,1.0,0.0
ENSE00000494487_000 chr19:16539463-16539632 strand= - len=50.60.60,1.0,0.0,0.0,0.0,19.0,3.0,14.0,12.0,68.0,34.0,100.0,14.0,54.0,7.0
ENSE00000494487_001 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,2.0,20.0,1.0,13.0,1.0
ENSE00000494487_003 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,9.0,0.0
ENSE00000494487_004 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0
ENSE00000494487_005 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSE00000494487_006 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
ENSE00000494487_007 chr19:16539463-16539632 strand= - len=50.60.60,89.0,111.0,22.0,21.0,3.0,0.0,1.0,2.0,7.0,3.0,7.0,2.0,3.0,1.0
ENSE00000494487_008 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,17.0,24.0,4.0,17.0,4.0
ENSE00000494487_009 chr19:16539463-16539632 strand= - len=50.60.60,9.0,0.0,0.0,0.0,14.0,6.0,12.0,2.0,102.0,44.0,166.0,24.0,76.0,5.0
ENSE00000494487_010 chr19:16539463-16539632 strand= - len=50.60.60,3.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,4.0,0.0,11.0,2.0
ENSE00000494487_011 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,9.0,18.0,2.0,20.0,4.0
ENSE00000494487_013 chr19:16539463-16539632 strand= - len=50.60.60,1.0,0.0,6.0,0.0,11.0,4.0,14.0,4.0,8.0,20.0,9.0,0.0,20.0,1.0
ENSE00000494487_014 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,13.0,8.0,22.0,25.0,5.0,14.0,17.0,0.0,15.0,0.0
ENSE00000494487_015 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
ENSE00000494487_016 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,12.0,0.0,14.0,1.0
ENSE00000494487_017 chr19:16539463-16539632 strand= - len=50.60.60,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
ENSE00000494487_BRK chr19:16539463-16539632 strand= - len=50.60.60,65.0,168.0,17.0,35.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00000502777_000 chr10:99155937-99156106 strand= - len=38.84.48,2.0,0.0,4.0,0.0,5.0,4.0,5.0,0.0,30.0,28.0,46.0,3.0,59.0,9.0
ENSE00000502777_001 chr10:99155937-99156106 strand= - len=38.84.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,2.0,1.0,0.0
ENSE00000502777_002 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0
ENSE00000502777_003 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,18.0,3.0,1.0,0.0
ENSE00000502777_007 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSE00000502777_008 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000502777_009 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
ENSE00000502777_010 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
ENSE00000502777_011 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,14.0,18.0,15.0,2.0,15.0,2.0
ENSE00000502777_012 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSE00000502777_013 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,2.0,1.0
ENSE00000502777_016 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSE00000502777_017 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
ENSE00000502777_018 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000502777_020 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000502777_021 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,8.0,1.0,16.0,1.0
ENSE00000502777_022 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
ENSE00000502777_023 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSE00000502777_024 chr10:99155937-99156106 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,4.0,2.0
ENSE00000514907_000 chr13:99364716-99364885 strand= - len=36.87.47,64.0,47.0,27.0,39.0,75.0,17.0,53.0,44.0,45.0,54.0,4.0,0.0,2.0,0.0
ENSE00000514907_001 chr13:99364716-99364885 strand= - len=36.87.47,2.0,0.0,0.0,0.0,33.0,4.0,20.0,0.0,13.0,14.0,1.0,0.0,1.0,0.0
ENSE00000514907_002 chr13:99364716-99364885 strand= - len=36.87.47,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
ENSE00000514907_003 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00000514907_004 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000514907_005 chr13:99364716-99364885 strand= - len=36.87.47,8.0,17.0,2.0,5.0,10.0,0.0,3.0,0.0,14.0,6.0,0.0,0.0,4.0,0.0
ENSE00000514907_006 chr13:99364716-99364885 strand= - len=36.87.47,76.0,112.0,34.0,12.0,3.0,0.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0
ENSE00000514907_007 chr13:99364716-99364885 strand= - len=36.87.47,2.0,21.0,34.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000514907_008 chr13:99364716-99364885 strand= - len=36.87.47,4.0,5.0,23.0,15.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0
ENSE00000514907_009 chr13:99364716-99364885 strand= - len=36.87.47,0.0,12.0,0.0,0.0,9.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
ENSE00000514907_010 chr13:99364716-99364885 strand= - len=36.87.47,24.0,13.0,33.0,82.0,0.0,0.0,2.0,0.0,10.0,3.0,1.0,0.0,2.0,0.0
ENSE00000514907_011 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00000514907_012 chr13:99364716-99364885 strand= - len=36.87.47,23.0,92.0,4.0,0.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
ENSE00000514907_013 chr13:99364716-99364885 strand= - len=36.87.47,1.0,35.0,3.0,7.0,1.0,0.0,4.0,1.0,5.0,2.0,8.0,1.0,2.0,0.0
ENSE00000514907_014 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000514907_015 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000514907_016 chr13:99364716-99364885 strand= - len=36.87.47,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
ENSE00000514907_017 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,63.0,53.0,57.0,149.0,16.0,2.0,0.0,0.0,0.0,0.0
ENSE00000514907_018 chr13:99364716-99364885 strand= - len=36.87.47,9.0,12.0,1.0,0.0,5.0,0.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
ENSE00000514907_019 chr13:99364716-99364885 strand= - len=36.87.47,35.0,53.0,39.0,8.0,11.0,10.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ENSE00000514907_020 chr13:99364716-99364885 strand= - len=36.87.47,79.0,174.0,184.0,239.0,85.0,36.0,77.0,66.0,13.0,26.0,6.0,0.0,5.0,2.0
ENSE00000514907_022 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,5.0,1.0,5.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000514907_024 chr13:99364716-99364885 strand= - len=36.87.47,13.0,17.0,43.0,43.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSE00000514907_025 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000514907_026 chr13:99364716-99364885 strand= - len=36.87.47,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSE00000514907_027 chr13:99364716-99364885 strand= - len=36.87.47,8.0,18.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000514907_BRK chr13:99364716-99364885 strand= - len=36.87.47,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
ENSE00000521581_000 chr1:115123887-115124056 strand= - len=33.93.44,6.0,0.0,1.0,0.0,10.0,0.0,13.0,0.0,59.0,49.0,112.0,20.0,72.0,9.0
ENSE00000521581_001 chr1:115123887-115124056 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00000521581_002 chr1:115123887-115124056 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,1.0
ENSE00000521581_006 chr1:115123887-115124056 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
ENSE00000521581_007 chr1:115123887-115124056 strand= - len=33.93.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
ENSE00000521581_008 chr1:115123887-115124056 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
ENSE00000521581_009 chr1:115123887-115124056 strand= - len=33.93.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSE00000521581_012 chr1:115123887-115124056 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSE00000521581_BRK chr1:115123887-115124056 strand= - len=33.93.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,13.0,2.0,15.0,3.0
ENSE00000522305_000 chr1:201027498-201027667 strand= - len=38.84.48,9.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,16.0,17.0,43.0,7.0,32.0,3.0
ENSE00000522305_001 chr1:201027498-201027667 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00000522305_004 chr1:201027498-201027667 strand= - len=38.84.48,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,10.0,30.0,1.0,18.0,3.0
ENSE00000522305_011 chr1:201027498-201027667 strand= - len=38.84.48,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,16.0,6.0,13.0,1.0
ENSE00000522305_012 chr1:201027498-201027667 strand= - len=38.84.48,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000522305_019 chr1:201027498-201027667 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
ENSE00000525807_000 chr3:137947716-137947885 strand= + len=44.93.33,8.0,5.0,3.0,3.0,414.0,353.0,311.0,400.0,60.0,27.0,0.0,0.0,0.0,0.0
ENSE00000525807_BRK chr3:137947716-137947885 strand= + len=44.93.33,3.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
ENSE00000532987_000 chr8:41561529-41561698 strand= - len=30.99.41,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,18.0,20.0,54.0,3.0,28.0,5.0
ENSE00000532987_BRK chr8:41561529-41561698 strand= - len=30.99.41,6.0,0.0,0.0,0.0,18.0,3.0,6.0,17.0,3.0,5.0,3.0,0.0,0.0,0.0
ENSE00000535552_000 chr17:3635632-3635801 strand= - len=30.99.41,3.0,0.0,6.0,5.0,225.0,149.0,135.0,211.0,64.0,45.0,57.0,3.0,24.0,1.0
ENSE00000535552_001 chr17:3635632-3635801 strand= - len=30.99.41,2.0,0.0,0.0,0.0,167.0,167.0,126.0,181.0,19.0,3.0,0.0,0.0,0.0,0.0
ENSE00000535552_002 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,9.0,0.0
ENSE00000535552_003 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,47.0,47.0,45.0,85.0,6.0,7.0,0.0,0.0,1.0,0.0
ENSE00000535552_006 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
ENSE00000535552_007 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,13.0,1.0,11.0,32.0,3.0,6.0,0.0,0.0,0.0,0.0
ENSE00000535552_009 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000535552_010 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,5.0,20.0,30.0,32.0,1.0,2.0,0.0,0.0,0.0,0.0
ENSE00000535552_011 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0,8.0,10.0,8.0,5.0,28.0,11.0
ENSE00000535552_012 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
ENSE00000535552_014 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,7.0,10.0,9.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0
ENSE00000535552_018 chr17:3635632-3635801 strand= - len=30.99.41,3.0,2.0,0.0,0.0,36.0,7.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
ENSE00000535552_019 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,7.0,3.0,0.0,9.0,1.0
ENSE00000535552_020 chr17:3635632-3635801 strand= - len=30.99.41,0.0,0.0,0.0,0.0,9.0,4.0,0.0,9.0,3.0,3.0,2.0,0.0,0.0,0.0
ENSE00000535552_021 chr17:3635632-3635801 strand= - len=30.99.41,1.0,0.0,0.0,0.0,54.0,28.0,51.0,112.0,4.0,11.0,3.0,0.0,3.0,0.0
